"element","name","card_name","card","rarity","max_lv","cost","atk","defense","hp","support","main_race","secondary_race","generation","main_skill","main_skill_turns","leader_skill","leader_skill_turns","source_page"
"Nature","Ceresmon Medium","","5-592","God","60","7","158","164","138","148","Nature","N/A","Ultimate","Small Recovery","5","All Healing","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Stingmon","","5-597","Queen","40","4","130","110","140","120","Nature","N/A","Adult","Large Absorption","9","All Attack","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Marinangemon","MarinAngemon","5-783","God","60","6","142","136","138","207","Nature","N/A","Ultimate","Recovery Boost 1","5","Medium Recovery","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Drimogemon","","5-790","Queen","40","2","118","109","183","114","Nature","N/A","Adult","Evolution 1","5","Weaken Dragon Enemies","11","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Grankuwagamon","GranKuwagamon","5-803","SP +","60","7","197","194","210","131","Nature","N/A","Ultimate","Large Damage to All","15","Small Enemy Attack Delay","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Airdramon","","5-805","Queen","40","4","132","111","144","127","Nature","N/A","Adult","Large Damage Return","9","Knight Drive","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Kuwagamon","","5-806","Queen","40","4","119","184","138","88","Nature","N/A","Adult","Medium Damage to All","11","Enemy Defense Down Medium","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Oukuwamon","","5-807","King","50","5","181","111","107","141","Nature","N/A","Perfect","Large Damage to All","15","Enemy Defense Down Large","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Karatenmon","","5-808","King","50","5","116","136","126","116","Nature","N/A","Perfect","Evolution 1","4","Extra Large Damage Return","12","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Snimon","","5-811","Queen","40","4","204","124","99","104","Nature","N/A","Adult","All Knight","9","Large Knight Attack Boost","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Yatagaramon","","5-837","SP +","60","7","235","184","145","147","Nature","N/A","Perfect","Big Enemy Attack Delay","14","Enemy Attack Down Large","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Aquilamon","","5-839","Queen","40","5","107","222","109","86","Nature","N/A","Adult","All Nature","9","Evolution 1","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Birdramon","","5-840","Queen","40","4","116","146","167","115","Nature","N/A","Adult","Enemy Defense Down Large","13","Large Nature Defense Boost","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Cockatrimon","","5-842","Queen","40","5","111","136","164","105","Nature","N/A","Adult","Weaken Nature Enemies","11","Small Enemy Attack Delay","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Saberdramon","","5-843","King","50","5","203","152","140","126","Nature","N/A","Adult","Large Damage to All","15","Large Nature Attack Boost","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Deramon","","5-846","King","50","6","185","188","151","98","Nature","N/A","Perfect","Large Nature Attack Boost","13","Enemy Defense Down Large","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Parrotmon","","5-847","God","60","6","172","168","158","146","Nature","N/A","Perfect","Weaken Nature Enemies","11","Large Damage to All","15","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Heraklekabuterimon","HerakleKabuterimon","5-851","God","60","6","162","156","1674","138","Nature","N/A","Ultimate","Extra Large Nature Attack Boost","18","Enemy Defense Down Extra Large","18","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Ceresmon","","5-852","God +","60","7","216","203","197","132","Nature","N/A","Ultimate","Large Recovery","9","Small Skill Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Ceresmon Medium","","5-853","God +","60","7","161","174","144","154","Nature","N/A","Ultimate","Medium Recovery","6","Nature Release","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Vegimon","","5-873","Queen","40","4","115","154","158","112","Nature","N/A","Adult","Small Recovery","5","All Nature","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Blossomon","","5-874","King","50","5","178","118","160","117","Nature","N/A","Perfect","Medium Damage to All","11","Large Nature Defense Boost","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Whamon","","5-941","King","50","6","126","158","206","114","Nature","N/A","Perfect","All Attack","5","Large Damage to All","16","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Shutumon","","5-990","SP +","70","7","123","140","176","172","Nature","N/A","Hybrid","Medium Recovery","6","Nature Release","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Fairimon","","6-000","God","060","7","132","113","211","121","Nature","N/A","Hybrid","Recovery Boost 2","6","All Healing","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Aegiochusmon Green","","6-007","King","50","5","149","113","165","132","Nature","N/A","Perfect","All Attack","4","Medium Recovery","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Aegiochusmon Green","","6-008","God","60","7","165","122","173","151","Nature","N/A","Perfect","Three Elements","9","Large Recovery","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Aegiochusmon Green","","6-009","God +","60","7","170","130","178","156","Nature","N/A","Perfect","All Nature","9","All Nine","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Garudamon","","6-033","SP +","70","7","188","181","200","138","Nature","N/A","Perfect","Enemy Defense Down Extra Large","18","Large Skill Boost","19","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Lilimon","","6-035","God","60","7","148","152","169","150","Nature","N/A","Perfect","Enemy Defense Down Extra Large","18","Large Absorption","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Zudomon","","6-036","SP +","70","7","204","155","192","147","Nature","N/A","Perfect","Enemy Attack Down Large","13","Small Enemy Attack Delay","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Hangyomon","","6-038","King","50","5","172","124","144","118","Nature","N/A","Perfect","Medium Damage to All","11","Three Elements","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Igamon","","6-080","Queen","40","4","148","105","107","125","Nature","N/A","Adult","Nature Drive","4","Small Damage to All","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Kougamon","","6-081","Queen","40","4","126","146","118","95","Nature","N/A","Adult","Dragon Support","4","Small Damage to All","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Fujinmon","","6-103","SP +","70","7","144","138","219","127","Nature","N/A","Ultimate","All Nature","8","Large Skill Boost","18","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Ebidramon","","6-106","Queen","40","6","137","117","131","118","Nature","N/A","Adult","Evolution 1","5","Large Nature Attack Boost","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Shellmon","","6-107","Queen","40","5","152","148","131","111","Nature","N/A","Adult","Large Nature Defense Boost","13","Knight Drive","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Mantaraymon","","6-108","Queen","40","5","163","120","129","114","Nature","N/A","Armor","Nature Release","7","Small Enemy Attack Delay","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Rukamon","","6-109","Queen","40","5","143","114","142","123","Nature","N/A","Adult","Small Skill Boost","14","Wild Boost","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Waspmon","","6-112","Queen","40","5","158","112","98","123","Nature","N/A","Adult","Enemy Defense Down Medium","8","Large Absorption","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Eldoradimon","ElDoradimon","6-115","God +","60","7","189","211","156","147","Nature","N/A","Ultimate","Weaken Dragon Enemies","11","Evolution 1","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Petermon","","6-145","SP +","70","7","173","141","195","127","Nature","N/A","Adult","Three Elements","9","Large Nature Attack Boost","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Redvegimon","RedVegimon","6-146","Queen","40","4","128","164","146","88","Nature","N/A","Adult","Large Nature Defense Boost","13","Dragon Support","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Mermaimon","","6-151","King","50","5","151","132","127","136","Nature","N/A","Perfect","Nature Release","7","Extra-Large Recovery Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Jyagamon","","6-152","King","50","5","138","161","146","133","Nature","N/A","Perfect","Extra Large Defense Boost","21","Large Recovery","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Numemon","","6-183","Rare","30","5","135","78","99","110","Nature","N/A","Adult","Evolution 1","5","Evolution 1","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Karatukinumemon","KaratukiNumemon","6-184","Rare","30","5","98","185","99","130","Nature","N/A","Adult","Evolution 1","6","Evolution 1","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Geremon","","6-185","Rare","1","5","1","1","1","1","Nature","N/A","Adult","Evolution 1","6","Evolution 1","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Tonosamagekomon","TonosamaGekomon","6-195","God","60","7","184","161","143","144","Nature","N/A","Perfect","Dragon Support","4","Big Enemy Attack Delay","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Waruseadramon","WaruSeadramon","6-196","Queen","40","5","139","131","148","103","Nature","N/A","Perfect","Large Absorption","9","Dragon Seal","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Seadramon","","6-197","Queen","40","5","129","143","151","99","Nature","N/A","Adult","Large Damage Return","9","Nature Drive","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Snimon","","6-198","King","50","5","210","132","119","114","Nature","N/A","Adult","All Knight","9","Extra Large Knight Attack Boost","18","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Octmon","","6-199","King","50","6","151","141","155","131","Nature","N/A","Adult","Enemy Defense Down Extra Large","18","Large Nature Defense Boost","13","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Hanumon","","6-200","Queen","40","4","139","118","127","128","Nature","N/A","Adult","Large Nature Attack Boost","13","Three Elements","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Seahomon","","6-224","Queen","40","4","87","203","104","57","Nature","N/A","Armor","Three Elements","9","Small Skill Boost","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Megaseadramon","MegaSeadramon","6-225","King","50","5","141","105","164","114","Nature","N/A","Perfect","Medium Knight Defense Boost","8","Weaken All Enemies","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Babamon","","6-246","SP +","70","7","132","187","177","263","Nature","N/A","Ultimate","Large Skill Boost","19","All Nine","9","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Kyukimon","","6-248","SP +","70","7","188","116","156","159","Nature","N/A","Perfect","Enemy Defense Down Large","12","Wild Boost","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Gesomon","","6-252","Queen","40","4","115","75","128","194","Nature","N/A","Adult","Small Nature Attack Boost","6","Small Absorption","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Vegimon","","6-254","Queen","40","4","78","130","123","176","Nature","N/A","Adult","Dragon Support","4","Knight Support","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Manbomon","","6-255","Queen","40","4","145","124","108","130","Nature","N/A","Armor","Medium Defense Boost","7","Medium Recovery Boost","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Jijimon","","6-256","God","60","7","87","135","101","173","Nature","N/A","Ultimate","Evolution 2","8","Wild Boost","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Daipenmon","","6-259","God +","60","7","165","254","177","45","Nature","N/A","Hybrid","Medium Damage Return","6","All Healing","7","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Hyougamon","","6-338","King","50","5","171","101","195","188","Nature","N/A","Adult","Suicide Attack","12","Small Recovery","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Moosemon","","6-339","King","50","5","101","108","170","188","Nature","N/A","Armor","Medium Nature Attack Boost","8","Weaken Knight Enemies","11","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Ranamon","","6-340","God","60","7","80","133","104","176","Nature","N/A","Hybrid","Small Enemy Attack Delay","8","Nature Release","6","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Marindevimon","MarinDevimon","6-343","God","60","7","95","132","199","163","Nature","N/A","Perfect","Enemy Attack Down Small","6","Small Absorption","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Raremon","","6-344","Queen","40","4","181","59","201","123","Nature","N/A","Adult","Nature Drive","5","All Attack","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Cho Hakkaimon","","6-349","King","50","5","216","132","144","114","Nature","N/A","Perfect","Enemy Attack Down Large","14","Evolution 2","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Digmon","","6-372","Queen","40","4","112","194","158","101","Nature","N/A","Armor","Medium Defense Boost","8","Medium Damage to All","12","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Thunderbirmon","","6-374","King","50","5","105","124","129","100","Nature","N/A","Armor","Knight Support","4","Nature Drive","4","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Reppamon","","6-378","King","50","5","115","103","140","131","Nature","N/A","Adult","All Nature","8","Large Recovery","8","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Piyomon","","6-405","God","30","7","97","154","169","164","Nature","N/A","Child","Small Recovery Boost","4","Weaken All Enemies","14","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Funbeemon","FunBeemon","6-408","Rare","30","5","91","121","86","124","Nature","N/A","Child","Enemy Attack Down Small","6","Small Attack Boost","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Swimmon","","6-409","Rare","30","5","143","120","93","112","Nature","N/A","Child","Small Defense Boost","6","Extreme Elements","10","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
"Nature","Monzaemon","","6-423","King","50","5","175","116","184","123","Nature","N/A","Perfect","Weaken All Enemies","14","Evolution 1","5","https://digimon.fandom.com/wiki/Digimon%20Heroes!/Collection/Nature"
